"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75011,"ReserveTW4","PMM",6.50031344601199,4.39406628537463,0.508135750813575,2151,1093,5.38463576322448,4.53701989382172,0.611111111111111,0,3,2100,700
75011,"ReserveTW4","LSE",4.00089618172631,3.68836360344002,0.933984193398419,2151,2009,4.75342636794468,3.7415571814081,0,0,3,2100,700
75011,"ReserveTW4","ridge-LSE",4.0106041016763,3.69030735628132,0.933984193398419,2151,2009,4.76148166741133,3.74155545895202,0,0,3,2100,700
75011,"ReserveTW4","Huber",3.37165160528765,3.59500066046108,0.97629009762901,2151,2100,4.71789409806646,4.68948880473667,0,0,3,2100,700
75011,"ReserveTW4","L1",2.41706734911562,3.20076847780024,0.9814039981404,2151,2111,4.3589923345377,3.75028862545411,0,0,3,2100,700
75012,"MSE","PMM",2.68026219842129,3.43796157186998,0.98279869827987,2151,2114,4.76954306404551,3.8788365124221,0.166666666666667,0,1,2100,700
75012,"MSE","LSE",4.5928698687433,3.72162107296283,0.913063691306369,2151,1964,4.96856219168771,3.87247270403521,0,0,3,2100,700
75012,"MSE","ridge-LSE",4.58951638582232,3.72011371011971,0.914458391445839,2151,1967,4.9694412053547,3.87247513390304,0,0,3,2100,700
75012,"MSE","Huber",3.96890150332272,3.55175289743924,0.9721059972106,2151,2091,4.94207327432735,3.87578417905191,0,0,3,2100,700
75012,"MSE","L1",3.82403720653234,3.21754193222056,0.925151092515109,2151,1990,4.70490760071183,3.76227957352861,0,0,3,2100,700
75012,"ReserveTW4","PMM",2.68026219842129,3.43796157186998,0.98279869827987,2151,2114,4.76954306404551,3.8788365124221,0.166666666666667,0,1,2100,700
75012,"ReserveTW4","LSE",4.5928698687433,3.72162107296283,0.913063691306369,2151,1964,4.96856219168771,3.87247270403521,0,0,3,2100,700
75012,"ReserveTW4","ridge-LSE",4.58951638582232,3.72011371011971,0.914458391445839,2151,1967,4.9694412053547,3.87247513390304,0,0,3,2100,700
75012,"ReserveTW4","Huber",3.96890150332272,3.55175289743924,0.9721059972106,2151,2091,4.94207327432735,3.87578417905191,0,0,3,2100,700
75012,"ReserveTW4","L1",3.82403720653234,3.21754193222056,0.925151092515109,2151,1990,4.70490760071183,3.76227957352861,0,0,3,2100,700
75013,"MSE","PMM",4.9008113700278,3.93442355753647,0.869827986982799,2151,1871,4.96931231457759,3.70283184183508,0.722222222222222,0,3,2100,700
75013,"MSE","LSE",3.66400141185517,3.51401357727178,0.97303579730358,2151,2093,4.78793465531829,4.44788641556592,0,0,3,2100,700
75013,"MSE","ridge-LSE",3.67272986916911,3.5151015477743,0.97303579730358,2151,2093,4.7866964857991,4.44938842730543,0,0,3,2100,700
75013,"MSE","Huber",3.09013733900081,3.32011125496064,0.98977219897722,2151,2129,4.64091810643694,4.46971906082571,0,0,3,2100,700
75013,"MSE","L1",1.73170953766131,2.79320744908763,0.99395629939563,2151,2138,4.01306395351477,4.04822809953925,0,0,3,2100,700
75013,"ReserveTW4","PMM",4.9008113700278,3.93442355753647,0.869827986982799,2151,1871,4.96931231457759,3.70283184183508,0.722222222222222,0,3,2100,700
75013,"ReserveTW4","LSE",3.66400141185517,3.51401357727178,0.97303579730358,2151,2093,4.78793465531829,4.44788641556592,0,0,3,2100,700
75013,"ReserveTW4","ridge-LSE",3.67272986916911,3.5151015477743,0.97303579730358,2151,2093,4.7866964857991,4.44938842730543,0,0,3,2100,700
75013,"ReserveTW4","Huber",3.09013733900081,3.32011125496064,0.98977219897722,2151,2129,4.64091810643694,4.46971906082571,0,0,3,2100,700
75013,"ReserveTW4","L1",1.73170953766131,2.79320744908763,0.99395629939563,2151,2138,4.01306395351477,4.04822809953925,0,0,3,2100,700
75014,"MSE","PMM",5.10055971944875,3.94391754480823,0.699209669920967,2151,1504,4.88738425787722,3.79836643608611,0.5,0,3,2100,700
75014,"MSE","LSE",3.28005425024594,3.4291019251868,0.95536959553696,2151,2055,4.38067635367691,3.79011118552256,0,0,3,2100,700
