"rep","tail_weight","estimator","claim_decile","n","observed_sum","predicted_sum","reserve_error","observed_mean","predicted_mean"
7,2,"PMM-auto",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,2,"PMM-auto",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,2,"PMM-auto",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,2,"PMM-auto",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,2,"PMM-auto",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,2,"PMM-auto",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,2,"PMM-auto",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,2,"PMM-auto",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,2,"PMM-auto",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,2,"PMM-auto",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,2,"PMM-relaxed",1,100,8990.44,240993.495290927,25.8055284603342,89.9044,2409.93495290927
7,2,"PMM-relaxed",2,100,37355.74,466804.755062752,11.4961988455523,373.5574,4668.04755062752
7,2,"PMM-relaxed",3,100,67598.5,308567.106027535,3.56470344796903,675.985,3085.67106027535
7,2,"PMM-relaxed",4,100,108516.7,198825.443216425,0.832210555761695,1085.167,1988.25443216425
7,2,"PMM-relaxed",5,100,115578.66,250243.291432681,1.16513404319345,1155.7866,2502.43291432681
7,2,"PMM-relaxed",6,100,118998.58,272801.992434789,1.29248107359591,1189.9858,2728.01992434789
7,2,"PMM-relaxed",7,100,123411.38,315024.357350475,1.55263621029499,1234.1138,3150.24357350476
7,2,"PMM-relaxed",8,100,156231.19,259852.778609303,0.663258012752148,1562.3119,2598.52778609303
7,2,"PMM-relaxed",9,100,243678.96,332446.734866886,0.364281655120681,2436.7896,3324.46734866886
7,2,"PMM-relaxed",10,100,1868396.62,591633.038822745,-0.683347190585934,18683.9662,5916.33038822745
7,2,"LSE",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,2,"LSE",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,2,"LSE",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,2,"LSE",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,2,"LSE",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,2,"LSE",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,2,"LSE",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,2,"LSE",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,2,"LSE",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,2,"LSE",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,2,"Huber",1,100,8990.44,114120.914458666,11.6935850146006,89.9044,1141.20914458666
7,2,"Huber",2,100,37355.74,125066.562482851,2.34798781881582,373.5574,1250.66562482851
7,2,"Huber",3,100,67598.5,115528.587113339,0.709040690449333,675.985,1155.28587113339
7,2,"Huber",4,100,108516.7,112917.273670454,0.0405520410264379,1085.167,1129.17273670454
7,2,"Huber",5,100,115578.66,114568.601849148,-0.00873914051998526,1155.7866,1145.68601849148
7,2,"Huber",6,100,118998.58,114241.414160603,-0.039976660556766,1189.9858,1142.41414160603
7,2,"Huber",7,100,123411.38,117304.839808945,-0.0494811758125987,1234.1138,1173.04839808945
7,2,"Huber",8,100,156231.19,117748.52405003,-0.246318714911985,1562.3119,1177.4852405003
7,2,"Huber",9,100,243678.96,117211.914583764,-0.518990418443333,2436.7896,1172.11914583764
7,2,"Huber",10,100,1868396.62,120916.171317828,-0.935283456401335,18683.9662,1209.16171317828
7,2,"L1",1,100,8990.44,117399.396880627,12.0582481925942,89.9044,1173.99396880627
7,2,"L1",2,100,37355.74,117256.738045541,2.13892156989906,373.5574,1172.56738045541
7,2,"L1",3,100,67598.5,117443.405057261,0.737367028221937,675.985,1174.43405057261
7,2,"L1",4,100,108516.7,117416.628538135,0.0820143677252869,1085.167,1174.16628538135
7,2,"L1",5,100,115578.66,117812.02901252,0.0193233682802691,1155.7866,1178.1202901252
7,2,"L1",6,100,118998.58,117253.439647743,-0.0146652199736904,1189.9858,1172.53439647743
7,2,"L1",7,100,123411.38,117225.490720271,-0.050124139927201,1234.1138,1172.25490720271
7,2,"L1",8,100,156231.19,118011.030460333,-0.244638471611637,1562.3119,1180.11030460333
7,2,"L1",9,100,243678.96,120324.348969576,-0.50621773431085,2436.7896,1203.24348969576
7,2,"L1",10,100,1868396.62,117422.91034908,-0.93715311348129,18683.9662,1174.2291034908
7,4,"PMM-auto",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,4,"PMM-auto",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,4,"PMM-auto",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,4,"PMM-auto",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,4,"PMM-auto",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,4,"PMM-auto",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,4,"PMM-auto",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,4,"PMM-auto",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,4,"PMM-auto",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,4,"PMM-auto",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,4,"PMM-relaxed",1,100,8990.44,240993.495290927,25.8055284603342,89.9044,2409.93495290927
7,4,"PMM-relaxed",2,100,37355.74,466804.755062752,11.4961988455523,373.5574,4668.04755062752
7,4,"PMM-relaxed",3,100,67598.5,308567.106027535,3.56470344796903,675.985,3085.67106027535
7,4,"PMM-relaxed",4,100,108516.7,198825.443216425,0.832210555761695,1085.167,1988.25443216425
7,4,"PMM-relaxed",5,100,115578.66,250243.291432681,1.16513404319345,1155.7866,2502.43291432681
7,4,"PMM-relaxed",6,100,118998.58,272801.992434789,1.29248107359591,1189.9858,2728.01992434789
7,4,"PMM-relaxed",7,100,123411.38,315024.357350475,1.55263621029499,1234.1138,3150.24357350476
7,4,"PMM-relaxed",8,100,156231.19,259852.778609303,0.663258012752148,1562.3119,2598.52778609303
7,4,"PMM-relaxed",9,100,243678.96,332446.734866886,0.364281655120681,2436.7896,3324.46734866886
7,4,"PMM-relaxed",10,100,1868396.62,591633.038822745,-0.683347190585934,18683.9662,5916.33038822745
7,4,"LSE",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,4,"LSE",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,4,"LSE",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,4,"LSE",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,4,"LSE",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,4,"LSE",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,4,"LSE",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,4,"LSE",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,4,"LSE",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,4,"LSE",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,4,"Huber",1,100,8990.44,114120.914458666,11.6935850146006,89.9044,1141.20914458666
7,4,"Huber",2,100,37355.74,125066.562482851,2.34798781881581,373.5574,1250.66562482851
7,4,"Huber",3,100,67598.5,115528.587113339,0.709040690449333,675.985,1155.28587113339
7,4,"Huber",4,100,108516.7,112917.273670453,0.040552041026434,1085.167,1129.17273670453
7,4,"Huber",5,100,115578.66,114568.601849148,-0.00873914051998659,1155.7866,1145.68601849148
7,4,"Huber",6,100,118998.58,114241.414160602,-0.0399766605567718,1189.9858,1142.41414160602
7,4,"Huber",7,100,123411.38,117304.839808945,-0.0494811758125955,1234.1138,1173.04839808945
7,4,"Huber",8,100,156231.19,117748.52405003,-0.246318714911987,1562.3119,1177.4852405003
7,4,"Huber",9,100,243678.96,117211.914583763,-0.518990418443335,2436.7896,1172.11914583763
7,4,"Huber",10,100,1868396.62,120916.171317827,-0.935283456401335,18683.9662,1209.16171317827
7,4,"L1",1,100,8990.44,117777.241122102,12.1002755284616,89.9044,1177.77241122102
7,4,"L1",2,100,37355.74,117245.892593519,2.13863124096909,373.5574,1172.45892593519
7,4,"L1",3,100,67598.5,117325.328662308,0.735620297230088,675.985,1173.25328662308
7,4,"L1",4,100,108516.7,117457.582748929,0.0823917678009889,1085.167,1174.57582748929
7,4,"L1",5,100,115578.66,118001.601538902,0.0209635718124987,1155.7866,1180.01601538902
7,4,"L1",6,100,118998.58,117213.64960636,-0.0149995940593609,1189.9858,1172.1364960636
7,4,"L1",7,100,123411.38,117156.607590527,-0.0506822985811605,1234.1138,1171.56607590527
7,4,"L1",8,100,156231.19,118415.953328848,-0.242046653239677,1562.3119,1184.15953328848
7,4,"L1",9,100,243678.96,121575.189979035,-0.501084582850179,2436.7896,1215.75189979035
7,4,"L1",10,100,1868396.62,117362.685160136,-0.937185347102514,18683.9662,1173.62685160136
7,8,"PMM-auto",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,8,"PMM-auto",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,8,"PMM-auto",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,8,"PMM-auto",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,8,"PMM-auto",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,8,"PMM-auto",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,8,"PMM-auto",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,8,"PMM-auto",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,8,"PMM-auto",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,8,"PMM-auto",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,8,"PMM-relaxed",1,100,8990.44,233669.896518215,24.9909299787569,89.9044,2336.69896518215
7,8,"PMM-relaxed",2,100,37355.74,449749.500668651,11.039635693702,373.5574,4497.49500668651
7,8,"PMM-relaxed",3,100,67598.5,273664.676221637,3.04838385795006,675.985,2736.64676221637
7,8,"PMM-relaxed",4,100,108516.7,193603.552389707,0.784089936292824,1085.167,1936.03552389707
7,8,"PMM-relaxed",5,100,115578.66,246451.108796229,1.13232363825838,1155.7866,2464.51108796228
7,8,"PMM-relaxed",6,100,118998.58,255836.329224471,1.14991077393084,1189.9858,2558.36329224471
7,8,"PMM-relaxed",7,100,123411.38,320621.306947368,1.5979881834833,1234.1138,3206.21306947368
7,8,"PMM-relaxed",8,100,156231.19,246816.896377868,0.579818321667188,1562.3119,2468.16896377868
7,8,"PMM-relaxed",9,100,243678.96,359808.768241372,0.476568876694861,2436.7896,3598.08768241372
7,8,"PMM-relaxed",10,100,1868396.62,617569.713194816,-0.669465408691,18683.9662,6175.69713194816
7,8,"LSE",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,8,"LSE",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,8,"LSE",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,8,"LSE",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,8,"LSE",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,8,"LSE",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,8,"LSE",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,8,"LSE",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,8,"LSE",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,8,"LSE",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,8,"Huber",1,100,8990.44,114120.914458666,11.6935850146006,89.9044,1141.20914458666
7,8,"Huber",2,100,37355.74,125066.562482851,2.34798781881581,373.5574,1250.66562482851
7,8,"Huber",3,100,67598.5,115528.587113339,0.709040690449333,675.985,1155.28587113339
7,8,"Huber",4,100,108516.7,112917.273670453,0.040552041026434,1085.167,1129.17273670453
7,8,"Huber",5,100,115578.66,114568.601849148,-0.00873914051998659,1155.7866,1145.68601849148
7,8,"Huber",6,100,118998.58,114241.414160602,-0.0399766605567718,1189.9858,1142.41414160602
7,8,"Huber",7,100,123411.38,117304.839808945,-0.0494811758125955,1234.1138,1173.04839808945
7,8,"Huber",8,100,156231.19,117748.52405003,-0.246318714911987,1562.3119,1177.4852405003
7,8,"Huber",9,100,243678.96,117211.914583763,-0.518990418443335,2436.7896,1172.11914583763
7,8,"Huber",10,100,1868396.62,120916.171317827,-0.935283456401335,18683.9662,1209.16171317827
7,8,"L1",1,100,8990.44,117399.396880627,12.0582481925942,89.9044,1173.99396880627
7,8,"L1",2,100,37355.74,117256.738045541,2.13892156989906,373.5574,1172.56738045541
7,8,"L1",3,100,67598.5,117443.405057261,0.737367028221937,675.985,1174.43405057261
7,8,"L1",4,100,108516.7,117416.628538135,0.0820143677252869,1085.167,1174.16628538135
7,8,"L1",5,100,115578.66,117812.02901252,0.0193233682802691,1155.7866,1178.1202901252
7,8,"L1",6,100,118998.58,117253.439647743,-0.0146652199736904,1189.9858,1172.53439647743
7,8,"L1",7,100,123411.38,117225.490720271,-0.050124139927201,1234.1138,1172.25490720271
7,8,"L1",8,100,156231.19,118011.030460333,-0.244638471611637,1562.3119,1180.11030460333
7,8,"L1",9,100,243678.96,120324.348969576,-0.50621773431085,2436.7896,1203.24348969576
7,8,"L1",10,100,1868396.62,117422.91034908,-0.93715311348129,18683.9662,1174.2291034908
7,16,"PMM-auto",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,16,"PMM-auto",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,16,"PMM-auto",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,16,"PMM-auto",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,16,"PMM-auto",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,16,"PMM-auto",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,16,"PMM-auto",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,16,"PMM-auto",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,16,"PMM-auto",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,16,"PMM-auto",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,16,"PMM-relaxed",1,100,8990.44,233669.896518215,24.9909299787569,89.9044,2336.69896518215
7,16,"PMM-relaxed",2,100,37355.74,449749.500668651,11.039635693702,373.5574,4497.49500668651
7,16,"PMM-relaxed",3,100,67598.5,273664.676221637,3.04838385795006,675.985,2736.64676221637
7,16,"PMM-relaxed",4,100,108516.7,193603.552389707,0.784089936292824,1085.167,1936.03552389707
7,16,"PMM-relaxed",5,100,115578.66,246451.108796229,1.13232363825838,1155.7866,2464.51108796228
7,16,"PMM-relaxed",6,100,118998.58,255836.329224471,1.14991077393084,1189.9858,2558.36329224471
7,16,"PMM-relaxed",7,100,123411.38,320621.306947368,1.5979881834833,1234.1138,3206.21306947368
7,16,"PMM-relaxed",8,100,156231.19,246816.896377868,0.579818321667188,1562.3119,2468.16896377868
7,16,"PMM-relaxed",9,100,243678.96,359808.768241372,0.476568876694861,2436.7896,3598.08768241372
7,16,"PMM-relaxed",10,100,1868396.62,617569.713194816,-0.669465408691,18683.9662,6175.69713194816
7,16,"LSE",1,100,8990.44,235657.91587918,25.2120559037355,89.9044,2356.5791587918
7,16,"LSE",2,100,37355.74,417898.164192025,10.1869866369138,373.5574,4178.98164192025
7,16,"LSE",3,100,67598.5,317070.581069133,3.69049729016373,675.985,3170.70581069133
7,16,"LSE",4,100,108516.7,201097.414519733,0.853147160941431,1085.167,2010.97414519733
7,16,"LSE",5,100,115578.66,251261.325144657,1.17394218919528,1155.7866,2512.61325144657
7,16,"LSE",6,100,118998.58,251306.030890508,1.11184058574907,1189.9858,2513.06030890508
7,16,"LSE",7,100,123411.38,317206.528682658,1.57031830194799,1234.1138,3172.06528682658
7,16,"LSE",8,100,156231.19,252996.115835185,0.619370087593806,1562.3119,2529.96115835185
7,16,"LSE",9,100,243678.96,376986.894224354,0.547063785171908,2436.7896,3769.86894224354
7,16,"LSE",10,100,1868396.62,648048.668021184,-0.653152515325582,18683.9662,6480.48668021184
7,16,"Huber",1,100,8990.44,113365.803883738,11.6095946231484,89.9044,1133.65803883738
7,16,"Huber",2,100,37355.74,121948.257640957,2.26451189672477,373.5574,1219.48257640957
7,16,"Huber",3,100,67598.5,115334.1810634,0.706164797494022,675.985,1153.341810634
7,16,"Huber",4,100,108516.7,112629.964566562,0.0379044383635192,1085.167,1126.29964566562
7,16,"Huber",5,100,115578.66,114822.197561981,-0.00654500093718413,1155.7866,1148.22197561981
7,16,"Huber",6,100,118998.58,114165.753365804,-0.0406124731420818,1189.9858,1141.65753365804
7,16,"Huber",7,100,123411.38,117056.498887844,-0.0514934774423255,1234.1138,1170.56498887844
7,16,"Huber",8,100,156231.19,117535.082444339,-0.247684905655913,1562.3119,1175.35082444339
7,16,"Huber",9,100,243678.96,116283.721335432,-0.522799500886611,2436.7896,1162.83721335432
7,16,"Huber",10,100,1868396.62,120633.304439279,-0.935434851921709,18683.9662,1206.33304439279
7,16,"L1",1,100,8990.44,117223.048628044,12.0386331067271,89.9044,1172.23048628044
7,16,"L1",2,100,37355.74,117224.898622045,2.13806923974858,373.5574,1172.24898622045
7,16,"L1",3,100,67598.5,117504.705027088,0.738273852631164,675.985,1175.04705027088
7,16,"L1",4,100,108516.7,117385.366527678,0.0817262829378151,1085.167,1173.85366527678
7,16,"L1",5,100,115578.66,117818.191822783,0.0193766896309693,1155.7866,1178.18191822783
7,16,"L1",6,100,118998.58,117227.681047351,-0.0148816813835,1189.9858,1172.27681047351
7,16,"L1",7,100,123411.38,117197.859698964,-0.0503480335527904,1234.1138,1171.97859698964
7,16,"L1",8,100,156231.19,117742.862774793,-0.246354951435799,1562.3119,1177.42862774793
7,16,"L1",9,100,243678.96,119249.563127031,-0.51062839759727,2436.7896,1192.49563127031
7,16,"L1",10,100,1868396.62,117280.613834168,-0.937229273175324,18683.9662,1172.80613834168
8,1,"PMM-auto",1,100,9591.08,247013.602758095,24.7545138564265,95.9108,2470.13602758095
8,1,"PMM-auto",2,100,35574.54,230306.976230287,5.47392703406108,355.7454,2303.06976230287
8,1,"PMM-auto",3,100,66679.44,242421.382658976,2.63562415429668,666.7944,2424.21382658976
8,1,"PMM-auto",4,100,106283.49,211264.506150693,0.987745285280834,1062.8349,2112.64506150693
8,1,"PMM-auto",5,100,115164.98,229777.445206281,0.995202406202664,1151.6498,2297.77445206281
8,1,"PMM-auto",6,100,118437.65,260428.66870895,1.19886724119357,1184.3765,2604.2866870895
8,1,"PMM-auto",7,100,123756.01,220439.994993842,0.781246785459892,1237.5601,2204.39994993842
8,1,"PMM-auto",8,100,161157.43,250773.068623258,0.556075128669263,1611.5743,2507.73068623258
8,1,"PMM-auto",9,100,261145.47,246617.933703358,-0.055630052846184,2611.4547,2466.17933703358
8,1,"PMM-auto",10,100,1912183.3,236765.052577572,-0.876180775881908,19121.833,2367.65052577572
8,1,"PMM-relaxed",1,100,9591.08,247013.602758095,24.7545138564265,95.9108,2470.13602758095
8,1,"PMM-relaxed",2,100,35574.54,230306.976230287,5.47392703406108,355.7454,2303.06976230287
8,1,"PMM-relaxed",3,100,66679.44,242421.382658976,2.63562415429668,666.7944,2424.21382658976
8,1,"PMM-relaxed",4,100,106283.49,211264.506150693,0.987745285280834,1062.8349,2112.64506150693
