"scenario","rep","method","ci_type","coef_coverage","joint_coverage","mean_width","theta_mse","boot_ok"
"exp",1,"LSE","classical-normal",0.833333333333333,0,0.161827170513708,0.00240806768354821,NA
"exp",1,"LSE","bootstrap-normal",0.833333333333333,0,0.154031662348431,0.00240806768354821,1
"exp",1,"LSE","bootstrap-percentile",0.833333333333333,0,0.140667188377805,0.00240806768354821,1
"exp",1,"PMM","bootstrap-normal",0.833333333333333,0,0.128407395512757,0.00221608911482898,1
"exp",1,"PMM","bootstrap-percentile",0.666666666666667,0,0.119154239444485,0.00221608911482898,1
"exp",1,"Huber","bootstrap-normal",0.666666666666667,0,0.140513520563358,0.00990118046571864,1
"exp",1,"Huber","bootstrap-percentile",0.666666666666667,0,0.131596975745383,0.00990118046571864,1
"exp",1,"L1","bootstrap-normal",0.666666666666667,0,0.213053661926396,0.0273095682629259,1
"exp",1,"L1","bootstrap-percentile",0.666666666666667,0,0.195524428743927,0.0273095682629259,1
"exp",2,"LSE","classical-normal",1,1,0.147963555542377,0.00168707271436072,NA
"exp",2,"LSE","bootstrap-normal",0.833333333333333,0,0.132624302684513,0.00168707271436072,1
"exp",2,"LSE","bootstrap-percentile",0.833333333333333,0,0.121975094703136,0.00168707271436072,1
"exp",2,"PMM","bootstrap-normal",0.5,0,0.101677401138096,0.00183134948001682,1
"exp",2,"PMM","bootstrap-percentile",0.666666666666667,0,0.098112407632268,0.00183134948001682,1
"exp",2,"Huber","bootstrap-normal",0.5,0,0.113741288977859,0.0039645930940826,1
"exp",2,"Huber","bootstrap-percentile",0.5,0,0.107717651342175,0.0039645930940826,1
"exp",2,"L1","bootstrap-normal",0.833333333333333,0,0.148672372465586,0.00863884735180879,1
"exp",2,"L1","bootstrap-percentile",0.833333333333333,0,0.142881517855626,0.00863884735180879,1
"exp",3,"LSE","classical-normal",1,1,0.166733128142118,0.000643290143325132,NA
"exp",3,"LSE","bootstrap-normal",1,1,0.159082789023353,0.000643290143325132,1
"exp",3,"LSE","bootstrap-percentile",1,1,0.152880866790082,0.000643290143325132,1
"exp",3,"PMM","bootstrap-normal",1,1,0.129712118182741,0.000280599107357519,1
"exp",3,"PMM","bootstrap-percentile",1,1,0.116701253222427,0.000280599107357519,1
"exp",3,"Huber","bootstrap-normal",0.833333333333333,0,0.146513157361809,0.00432971681947937,1
"exp",3,"Huber","bootstrap-percentile",0.833333333333333,0,0.140726556151306,0.00432971681947937,1
"exp",3,"L1","bootstrap-normal",0.833333333333333,0,0.192126085955764,0.013121803761823,1
"exp",3,"L1","bootstrap-percentile",0.833333333333333,0,0.183870629304731,0.013121803761823,1
"exp",4,"LSE","classical-normal",1,1,0.180970841350635,0.000663247811627195,NA
"exp",4,"LSE","bootstrap-normal",1,1,0.175587975054228,0.000663247811627195,1
"exp",4,"LSE","bootstrap-percentile",1,1,0.160457989757833,0.000663247811627195,1
"exp",4,"PMM","bootstrap-normal",1,1,0.131441689106626,0.000599596061210549,1
"exp",4,"PMM","bootstrap-percentile",1,1,0.123376026995828,0.000599596061210549,1
"exp",4,"Huber","bootstrap-normal",0.833333333333333,0,0.139605299716807,0.00592151876190593,1
"exp",4,"Huber","bootstrap-percentile",0.833333333333333,0,0.13099964956854,0.00592151876190593,1
"exp",4,"L1","bootstrap-normal",0.833333333333333,0,0.160933381524997,0.021166070124037,1
"exp",4,"L1","bootstrap-percentile",0.833333333333333,0,0.153804160522348,0.021166070124037,1
"exp",5,"LSE","classical-normal",0.833333333333333,0,0.161146441268388,0.0021699076909832,NA
"exp",5,"LSE","bootstrap-normal",0.666666666666667,0,0.168178180861244,0.0021699076909832,1
"exp",5,"LSE","bootstrap-percentile",0.666666666666667,0,0.158759535831742,0.0021699076909832,1
"exp",5,"PMM","bootstrap-normal",1,1,0.214933584610232,0.00124678279893003,1
"exp",5,"PMM","bootstrap-percentile",0.833333333333333,0,0.144372552707657,0.00124678279893003,1
"exp",5,"Huber","bootstrap-normal",0.666666666666667,0,0.147656543790546,0.00395493977350437,1
"exp",5,"Huber","bootstrap-percentile",0.666666666666667,0,0.13861294415651,0.00395493977350437,1
"exp",5,"L1","bootstrap-normal",0.833333333333333,0,0.154981403650872,0.010282161809832,1
"exp",5,"L1","bootstrap-percentile",0.5,0,0.150186537318113,0.010282161809832,1
"exp",6,"LSE","classical-normal",1,1,0.163243729607665,0.00138861369146342,NA
"exp",6,"LSE","bootstrap-normal",0.833333333333333,0,0.163777972786749,0.00138861369146342,1
"exp",6,"LSE","bootstrap-percentile",0.833333333333333,0,0.160895402715993,0.00138861369146342,1
"exp",6,"PMM","bootstrap-normal",1,1,0.115483559739768,0.00176841196559212,1
"exp",6,"PMM","bootstrap-percentile",1,1,0.108430495068381,0.00176841196559212,1
"exp",6,"Huber","bootstrap-normal",0.833333333333333,0,0.132615582282597,0.0102752296178437,1
"exp",6,"Huber","bootstrap-percentile",0.833333333333333,0,0.131036434259457,0.0102752296178437,1
"exp",6,"L1","bootstrap-normal",0.833333333333333,0,0.183030454059932,0.0212245633693342,1
"exp",6,"L1","bootstrap-percentile",0.833333333333333,0,0.162434945415112,0.0212245633693342,1
"exp",7,"LSE","classical-normal",1,1,0.195499765501131,0.00165505607514278,NA
"exp",7,"LSE","bootstrap-normal",1,1,0.181011870219839,0.00165505607514278,1
"exp",7,"LSE","bootstrap-percentile",0.833333333333333,0,0.169889833432362,0.00165505607514278,1
"exp",7,"PMM","bootstrap-normal",1,1,0.135169721618734,0.00130926004363529,1
"exp",7,"PMM","bootstrap-percentile",1,1,0.130553775619819,0.00130926004363529,1
"exp",7,"Huber","bootstrap-normal",0.833333333333333,0,0.140159810626389,0.00348407493311557,1
"exp",7,"Huber","bootstrap-percentile",0.833333333333333,0,0.140243059584483,0.00348407493311557,1
"exp",7,"L1","bootstrap-normal",0.666666666666667,0,0.183342492376909,0.0182828955411677,1
"exp",7,"L1","bootstrap-percentile",0.833333333333333,0,0.172143839559488,0.0182828955411677,1
"exp",8,"LSE","classical-normal",0.666666666666667,0,0.173470940129059,0.00438558915744398,NA
"exp",8,"LSE","bootstrap-normal",0.666666666666667,0,0.162954043617969,0.00438558915744398,1
"exp",8,"LSE","bootstrap-percentile",0.666666666666667,0,0.153485716658987,0.00438558915744398,1
"exp",8,"PMM","bootstrap-normal",1,1,0.173691406696666,0.00214780258015712,1
"exp",8,"PMM","bootstrap-percentile",0.833333333333333,0,0.165446890584752,0.00214780258015712,1
"exp",8,"Huber","bootstrap-normal",0.833333333333333,0,0.145643693721191,0.0152234080053568,1
"exp",8,"Huber","bootstrap-percentile",0.666666666666667,0,0.137754466240153,0.0152234080053568,1
"exp",8,"L1","bootstrap-normal",0.666666666666667,0,0.199005937742547,0.0383942865468933,1
"exp",8,"L1","bootstrap-percentile",0.833333333333333,0,0.185145807672636,0.0383942865468933,1
"exp",9,"LSE","classical-normal",1,1,0.17185914040126,0.000382446553200455,NA
"exp",9,"LSE","bootstrap-normal",1,1,0.17051038324954,0.000382446553200455,1
"exp",9,"LSE","bootstrap-percentile",1,1,0.162479812605731,0.000382446553200455,1
"exp",9,"PMM","bootstrap-normal",1,1,0.135142341829642,0.000840369372767304,1
"exp",9,"PMM","bootstrap-percentile",1,1,0.130751156304716,0.000840369372767304,1
"exp",9,"Huber","bootstrap-normal",0.833333333333333,0,0.152686437504544,0.00531236335176146,1
"exp",9,"Huber","bootstrap-percentile",0.833333333333333,0,0.14722329903189,0.00531236335176146,1
"exp",9,"L1","bootstrap-normal",0.833333333333333,0,0.191720868280614,0.0158945249593628,1
"exp",9,"L1","bootstrap-percentile",0.833333333333333,0,0.184453338213747,0.0158945249593628,1
"exp",10,"LSE","classical-normal",1,1,0.167628454440198,0.00179839762813814,NA
"exp",10,"LSE","bootstrap-normal",0.833333333333333,0,0.158468040366332,0.00179839762813814,1
"exp",10,"LSE","bootstrap-percentile",0.833333333333333,0,0.155432355733423,0.00179839762813814,1
"exp",10,"PMM","bootstrap-normal",1,1,0.132833561808873,0.00059005064956338,1
"exp",10,"PMM","bootstrap-percentile",1,1,0.12585542279873,0.00059005064956338,1
"exp",10,"Huber","bootstrap-normal",0.833333333333333,0,0.136577975797384,0.00453347673033773,1
"exp",10,"Huber","bootstrap-percentile",0.833333333333333,0,0.129260758600066,0.00453347673033773,1
"exp",10,"L1","bootstrap-normal",0.833333333333333,0,0.155209353765575,0.0136548052854418,1
"exp",10,"L1","bootstrap-percentile",0.833333333333333,0,0.15980765543606,0.0136548052854418,1
"exp",11,"LSE","classical-normal",1,1,0.172853622606629,0.00115401209227375,NA
"exp",11,"LSE","bootstrap-normal",1,1,0.18190741546244,0.00115401209227375,1
"exp",11,"LSE","bootstrap-percentile",1,1,0.17690971546287,0.00115401209227375,1
"exp",11,"PMM","bootstrap-normal",1,1,0.159972846410822,0.000260775281334544,1
"exp",11,"PMM","bootstrap-percentile",1,1,0.13703936771836,0.000260775281334544,1
"exp",11,"Huber","bootstrap-normal",0.833333333333333,0,0.147393225666469,0.00643256798380262,1
"exp",11,"Huber","bootstrap-percentile",0.833333333333333,0,0.137975505297094,0.00643256798380262,1
"exp",11,"L1","bootstrap-normal",0.833333333333333,0,0.168818230329494,0.0244022824482748,1
"exp",11,"L1","bootstrap-percentile",0.833333333333333,0,0.163875213881033,0.0244022824482748,1
"exp",12,"LSE","classical-normal",0.833333333333333,0,0.154191349082615,0.00347709933469755,NA
"exp",12,"LSE","bootstrap-normal",0.833333333333333,0,0.137757132770997,0.00347709933469755,1
"exp",12,"LSE","bootstrap-percentile",0.833333333333333,0,0.140801908362133,0.00347709933469755,1
"exp",12,"PMM","bootstrap-normal",0.833333333333333,0,0.108070004151283,0.00166670812417251,1
"exp",12,"PMM","bootstrap-percentile",0.833333333333333,0,0.105500795046435,0.00166670812417251,1
"exp",12,"Huber","bootstrap-normal",0.666666666666667,0,0.113778270033608,0.00765602490277808,1
"exp",12,"Huber","bootstrap-percentile",0.666666666666667,0,0.111309605227742,0.00765602490277808,1
"exp",12,"L1","bootstrap-normal",0.833333333333333,0,0.170730969024076,0.0149128498133787,1
"exp",12,"L1","bootstrap-percentile",0.833333333333333,0,0.161125907962684,0.0149128498133787,1
"exp",13,"LSE","classical-normal",1,1,0.166224179290092,0.00146009599176467,NA
"exp",13,"LSE","bootstrap-normal",0.833333333333333,0,0.151718408174687,0.00146009599176467,1
"exp",13,"LSE","bootstrap-percentile",0.833333333333333,0,0.145636679179324,0.00146009599176467,1
"exp",13,"PMM","bootstrap-normal",0.833333333333333,0,0.122771927564667,0.00187200517472832,1
"exp",13,"PMM","bootstrap-percentile",0.5,0,0.116152055698922,0.00187200517472832,1
"exp",13,"Huber","bootstrap-normal",0.666666666666667,0,0.137667911737122,0.00437557549065445,1
"exp",13,"Huber","bootstrap-percentile",0.666666666666667,0,0.126995821497757,0.00437557549065445,1
"exp",13,"L1","bootstrap-normal",0.666666666666667,0,0.142920770618123,0.016352204026507,1
"exp",13,"L1","bootstrap-percentile",0.5,0,0.135331759550218,0.016352204026507,1
"exp",14,"LSE","classical-normal",1,1,0.164200620316405,0.00057533840173225,NA
"exp",14,"LSE","bootstrap-normal",1,1,0.164753600557547,0.00057533840173225,1
"exp",14,"LSE","bootstrap-percentile",1,1,0.159456798431466,0.00057533840173225,1
"exp",14,"PMM","bootstrap-normal",1,1,0.135281880659513,0.000342114004478961,1
"exp",14,"PMM","bootstrap-percentile",1,1,0.123901052478242,0.000342114004478961,1
"exp",14,"Huber","bootstrap-normal",0.833333333333333,0,0.139840756954802,0.00520672679574617,1
"exp",14,"Huber","bootstrap-percentile",0.833333333333333,0,0.1281364390996,0.00520672679574617,1
"exp",14,"L1","bootstrap-normal",0.833333333333333,0,0.16892894108899,0.0162612888771644,1
"exp",14,"L1","bootstrap-percentile",0.833333333333333,0,0.164333938419235,0.0162612888771644,1
"exp",15,"LSE","classical-normal",1,1,0.163808907601472,0.00260561073148932,NA
"exp",15,"LSE","bootstrap-normal",1,1,0.156222863194879,0.00260561073148932,1
"exp",15,"LSE","bootstrap-percentile",0.833333333333333,0,0.144091816937807,0.00260561073148932,1
"exp",15,"PMM","bootstrap-normal",0.833333333333333,0,0.120179486048553,0.0018175616653533,1
"exp",15,"PMM","bootstrap-percentile",0.666666666666667,0,0.112216086934031,0.0018175616653533,1
"exp",15,"Huber","bootstrap-normal",0.666666666666667,0,0.136602396176194,0.00857632337632291,1
"exp",15,"Huber","bootstrap-percentile",0.666666666666667,0,0.128970063980934,0.00857632337632291,1
"exp",15,"L1","bootstrap-normal",0.666666666666667,0,0.137197942586542,0.020489501806888,1
"exp",15,"L1","bootstrap-percentile",0.666666666666667,0,0.13929923198674,0.020489501806888,1
"exp",16,"LSE","classical-normal",0.833333333333333,0,0.159916670877623,0.00211585777919289,NA
"exp",16,"LSE","bootstrap-normal",0.833333333333333,0,0.151763308829186,0.00211585777919289,1
"exp",16,"LSE","bootstrap-percentile",0.833333333333333,0,0.148052069123258,0.00211585777919289,1
"exp",16,"PMM","bootstrap-normal",0.833333333333333,0,0.112158073383353,0.00182870947123038,1
"exp",16,"PMM","bootstrap-percentile",0.833333333333333,0,0.109438171789241,0.00182870947123038,1
"exp",16,"Huber","bootstrap-normal",0.666666666666667,0,0.118822230862627,0.00620832987219219,1
"exp",16,"Huber","bootstrap-percentile",0.666666666666667,0,0.116597052588025,0.00620832987219219,1
"exp",16,"L1","bootstrap-normal",0.666666666666667,0,0.12040363813508,0.0195203102065309,1
"exp",16,"L1","bootstrap-percentile",0.666666666666667,0,0.122737262714783,0.0195203102065309,1
"exp",17,"LSE","classical-normal",0.666666666666667,0,0.148832628504046,0.00310250530082594,NA
"exp",17,"LSE","bootstrap-normal",0.666666666666667,0,0.161524004383717,0.00310250530082594,1
"exp",17,"LSE","bootstrap-percentile",0.666666666666667,0,0.151638744465763,0.00310250530082594,1
"exp",17,"PMM","bootstrap-normal",1,1,1.01990959567093,0.00132258689189937,1
"exp",17,"PMM","bootstrap-percentile",0.833333333333333,0,0.128837301103441,0.00132258689189937,1
"exp",17,"Huber","bootstrap-normal",0.5,0,0.134362377094731,0.0062015743176646,1
"exp",17,"Huber","bootstrap-percentile",0.5,0,0.125627723919762,0.0062015743176646,1
"exp",17,"L1","bootstrap-normal",0.333333333333333,0,0.135110529626451,0.0187676236047605,1
"exp",17,"L1","bootstrap-percentile",0.333333333333333,0,0.122530986154243,0.0187676236047605,1
"exp",18,"LSE","classical-normal",1,1,0.165647391717378,0.000707820718114296,NA
"exp",18,"LSE","bootstrap-normal",1,1,0.15229771231218,0.000707820718114296,1
"exp",18,"LSE","bootstrap-percentile",1,1,0.149701497684309,0.000707820718114296,1
"exp",18,"PMM","bootstrap-normal",1,1,0.11198992012179,0.000380858845026959,1
"exp",18,"PMM","bootstrap-percentile",1,1,0.104095491602344,0.000380858845026959,1
"exp",18,"Huber","bootstrap-normal",0.833333333333333,0,0.120834390436116,0.00513988602859505,1
"exp",18,"Huber","bootstrap-percentile",0.833333333333333,0,0.112327724486366,0.00513988602859505,1
"exp",18,"L1","bootstrap-normal",0.833333333333333,0,0.148555451097675,0.0124226962957233,1
"exp",18,"L1","bootstrap-percentile",0.833333333333333,0,0.144461093217466,0.0124226962957233,1
"exp",19,"LSE","classical-normal",1,1,0.174906804726786,0.001386476343182,NA
"exp",19,"LSE","bootstrap-normal",1,1,0.170500862142767,0.001386476343182,1
"exp",19,"LSE","bootstrap-percentile",1,1,0.154361740608544,0.001386476343182,1
"exp",19,"PMM","bootstrap-normal",1,1,0.112618897651757,0.000474574171791946,1
"exp",19,"PMM","bootstrap-percentile",1,1,0.106984488182276,0.000474574171791946,1
"exp",19,"Huber","bootstrap-normal",0.833333333333333,0,0.112036609584024,0.00845412201917533,1
"exp",19,"Huber","bootstrap-percentile",0.833333333333333,0,0.107717342792642,0.00845412201917533,1
"exp",19,"L1","bootstrap-normal",0.833333333333333,0,0.13223184876831,0.0223486479561692,1
"exp",19,"L1","bootstrap-percentile",0.833333333333333,0,0.120590429626412,0.0223486479561692,1
"exp",20,"LSE","classical-normal",1,1,0.159358973058867,0.00153998370446547,NA
"exp",20,"LSE","bootstrap-normal",1,1,0.160693519120597,0.00153998370446547,1
"exp",20,"LSE","bootstrap-percentile",0.833333333333333,0,0.143067466219919,0.00153998370446547,1
"exp",20,"PMM","bootstrap-normal",1,1,0.128758545946237,0.00104342378475605,1
"exp",20,"PMM","bootstrap-percentile",1,1,0.117088515727406,0.00104342378475605,1
"exp",20,"Huber","bootstrap-normal",0.833333333333333,0,0.156745677739038,0.00618317484183539,1
"exp",20,"Huber","bootstrap-percentile",0.833333333333333,0,0.151040043495243,0.00618317484183539,1
"exp",20,"L1","bootstrap-normal",0.833333333333333,0,0.204221373824908,0.0195217914192801,1
"exp",20,"L1","bootstrap-percentile",0.833333333333333,0,0.187919251873651,0.0195217914192801,1
"exp",21,"LSE","classical-normal",0.833333333333333,0,0.182099033762327,0.00302872037816571,NA
"exp",21,"LSE","bootstrap-normal",1,1,0.187405826152152,0.00302872037816571,1
"exp",21,"LSE","bootstrap-percentile",1,1,0.180335508619108,0.00302872037816571,1
"exp",21,"PMM","bootstrap-normal",1,1,0.138087362300465,0.00234812609118684,1
"exp",21,"PMM","bootstrap-percentile",0.833333333333333,0,0.12969855863099,0.00234812609118684,1
"exp",21,"Huber","bootstrap-normal",0.666666666666667,0,0.141186486151541,0.0178417046250728,1
"exp",21,"Huber","bootstrap-percentile",0.666666666666667,0,0.138352931162858,0.0178417046250728,1
"exp",21,"L1","bootstrap-normal",0.833333333333333,0,0.163035209872883,0.0361508844053818,1
"exp",21,"L1","bootstrap-percentile",0.666666666666667,0,0.160586047148149,0.0361508844053818,1
"exp",22,"LSE","classical-normal",1,1,0.177409226288066,0.000227062572870287,NA
"exp",22,"LSE","bootstrap-normal",1,1,0.169942963470722,0.000227062572870287,1
"exp",22,"LSE","bootstrap-percentile",1,1,0.15805968194804,0.000227062572870287,1
"exp",22,"PMM","bootstrap-normal",1,1,0.126889607605858,0.000521812530017446,1
"exp",22,"PMM","bootstrap-percentile",1,1,0.127927547559121,0.000521812530017446,1
"exp",22,"Huber","bootstrap-normal",0.833333333333333,0,0.141637206656283,0.00380473675447826,1
"exp",22,"Huber","bootstrap-percentile",0.833333333333333,0,0.137514348602673,0.00380473675447826,1
"exp",22,"L1","bootstrap-normal",0.833333333333333,0,0.181710212331234,0.0174372487435918,1
"exp",22,"L1","bootstrap-percentile",0.833333333333333,0,0.173468340787462,0.0174372487435918,1
"exp",23,"LSE","classical-normal",0.666666666666667,0,0.182956607417859,0.00341569841347495,NA
"exp",23,"LSE","bootstrap-normal",0.833333333333333,0,0.172841222892393,0.00341569841347495,1
"exp",23,"LSE","bootstrap-percentile",0.666666666666667,0,0.172572410602427,0.00341569841347495,1
"exp",23,"PMM","bootstrap-normal",1,1,0.135933983616336,0.000907702958664259,1
"exp",23,"PMM","bootstrap-percentile",1,1,0.13191853453076,0.000907702958664259,1
"exp",23,"Huber","bootstrap-normal",0.833333333333333,0,0.136484695842967,0.00779355919173929,1
"exp",23,"Huber","bootstrap-percentile",0.833333333333333,0,0.128367889978394,0.00779355919173929,1
"exp",23,"L1","bootstrap-normal",0.833333333333333,0,0.18396507380795,0.0173780635465435,1
"exp",23,"L1","bootstrap-percentile",0.833333333333333,0,0.177012344847996,0.0173780635465435,1
"exp",24,"LSE","classical-normal",1,1,0.155705627293699,0.00150805026493926,NA
"exp",24,"LSE","bootstrap-normal",1,1,0.15067980671798,0.00150805026493926,1
"exp",24,"LSE","bootstrap-percentile",0.833333333333333,0,0.144783545549854,0.00150805026493926,1
"exp",24,"PMM","bootstrap-normal",1,1,0.110583395278792,0.000898968780952544,1
"exp",24,"PMM","bootstrap-percentile",1,1,0.107334103733077,0.000898968780952544,1
"exp",24,"Huber","bootstrap-normal",1,1,0.130389938079204,0.00255894396598411,1
"exp",24,"Huber","bootstrap-percentile",0.666666666666667,0,0.119470434222825,0.00255894396598411,1
"exp",24,"L1","bootstrap-normal",0.833333333333333,0,0.165593026423723,0.013630730743941,1
"exp",24,"L1","bootstrap-percentile",0.833333333333333,0,0.152731033952778,0.013630730743941,1
"exp",25,"LSE","classical-normal",0.833333333333333,0,0.181669344604292,0.00356170637055931,NA
"exp",25,"LSE","bootstrap-normal",0.833333333333333,0,0.196015326188767,0.00356170637055931,1
"exp",25,"LSE","bootstrap-percentile",0.833333333333333,0,0.184542376295833,0.00356170637055931,1
"exp",25,"PMM","bootstrap-normal",0.833333333333333,0,0.142389650344208,0.0015839470672522,1
"exp",25,"PMM","bootstrap-percentile",0.833333333333333,0,0.137916403796697,0.0015839470672522,1
"exp",25,"Huber","bootstrap-normal",0.666666666666667,0,0.171585951205443,0.0104133112274404,1
"exp",25,"Huber","bootstrap-percentile",0.666666666666667,0,0.160303017501812,0.0104133112274404,1
"exp",25,"L1","bootstrap-normal",0.666666666666667,0,0.196233666980941,0.0314768706927822,1
"exp",25,"L1","bootstrap-percentile",0.666666666666667,0,0.178675700481117,0.0314768706927822,1
"exp",26,"LSE","classical-normal",1,1,0.168907853074794,0.00223167418024053,NA
"exp",26,"LSE","bootstrap-normal",1,1,0.162609100467566,0.00223167418024053,1
"exp",26,"LSE","bootstrap-percentile",1,1,0.155237311864742,0.00223167418024053,1
"exp",26,"PMM","bootstrap-normal",1,1,0.109955114915928,0.00129840932810394,1
"exp",26,"PMM","bootstrap-percentile",1,1,0.107378095292584,0.00129840932810394,1
"exp",26,"Huber","bootstrap-normal",0.833333333333333,0,0.121984101241351,0.0128417214893437,1
"exp",26,"Huber","bootstrap-percentile",0.833333333333333,0,0.120139346695178,0.0128417214893437,1
"exp",26,"L1","bootstrap-normal",0.833333333333333,0,0.193452983330368,0.0329499770591062,1
"exp",26,"L1","bootstrap-percentile",0.833333333333333,0,0.1929200299099,0.0329499770591062,1
"exp",27,"LSE","classical-normal",0.833333333333333,0,0.175543019902149,0.00273360209355254,NA
"exp",27,"LSE","bootstrap-normal",0.833333333333333,0,0.165224096107597,0.00273360209355254,1
"exp",27,"LSE","bootstrap-percentile",0.833333333333333,0,0.15901733125485,0.00273360209355254,1
"exp",27,"PMM","bootstrap-normal",0.833333333333333,0,0.126507056842375,0.00130332780177325,1
"exp",27,"PMM","bootstrap-percentile",0.833333333333333,0,0.124166982401706,0.00130332780177325,1
"exp",27,"Huber","bootstrap-normal",0.666666666666667,0,0.141731189295903,0.0103332648257569,1
"exp",27,"Huber","bootstrap-percentile",0.666666666666667,0,0.138668675040881,0.0103332648257569,1
"exp",27,"L1","bootstrap-normal",0.666666666666667,0,0.173896370535975,0.0240364580296706,1
"exp",27,"L1","bootstrap-percentile",0.666666666666667,0,0.159258758797766,0.0240364580296706,1
"exp",28,"LSE","classical-normal",0.833333333333333,0,0.171013209076145,0.0022590996701117,NA
"exp",28,"LSE","bootstrap-normal",0.833333333333333,0,0.155978655980088,0.0022590996701117,1
"exp",28,"LSE","bootstrap-percentile",0.833333333333333,0,0.150326263227948,0.0022590996701117,1
"exp",28,"PMM","bootstrap-normal",0.833333333333333,0,0.129160027397941,0.00157561992523825,1
"exp",28,"PMM","bootstrap-percentile",1,1,0.124548798998397,0.00157561992523825,1
"exp",28,"Huber","bootstrap-normal",0.666666666666667,0,0.141012567634627,0.00868484606184857,1
"exp",28,"Huber","bootstrap-percentile",0.666666666666667,0,0.134547964506879,0.00868484606184857,1
"exp",28,"L1","bootstrap-normal",0.666666666666667,0,0.184044033273305,0.0205075654798526,1
"exp",28,"L1","bootstrap-percentile",0.666666666666667,0,0.185632689751293,0.0205075654798526,1
"exp",29,"LSE","classical-normal",1,1,0.185103989458831,0.000979413549739513,NA
"exp",29,"LSE","bootstrap-normal",1,1,0.201575608789427,0.000979413549739513,1
"exp",29,"LSE","bootstrap-percentile",1,1,0.200586638607113,0.000979413549739513,1
"exp",29,"PMM","bootstrap-normal",1,1,2.79993975654926,0.000829706614870298,1
"exp",29,"PMM","bootstrap-percentile",1,1,0.13498650238559,0.000829706614870298,1
"exp",29,"Huber","bootstrap-normal",0.833333333333333,0,0.156281019202201,0.00464649718619813,1
"exp",29,"Huber","bootstrap-percentile",0.833333333333333,0,0.145247445222007,0.00464649718619813,1
"exp",29,"L1","bootstrap-normal",0.833333333333333,0,0.22318734796744,0.0244399293921271,1
"exp",29,"L1","bootstrap-percentile",0.833333333333333,0,0.224288972091395,0.0244399293921271,1
"exp",30,"LSE","classical-normal",0.833333333333333,0,0.197004879607347,0.00420777906358128,NA
"exp",30,"LSE","bootstrap-normal",0.833333333333333,0,0.200574216545579,0.00420777906358128,1
"exp",30,"LSE","bootstrap-percentile",0.833333333333333,0,0.200735951078875,0.00420777906358128,1
"exp",30,"PMM","bootstrap-normal",1,1,0.14979993380452,0.000496692773037275,1
"exp",30,"PMM","bootstrap-percentile",1,1,0.14524838883212,0.000496692773037275,1
"exp",30,"Huber","bootstrap-normal",0.666666666666667,0,0.157199611995539,0.00774076390771729,1
"exp",30,"Huber","bootstrap-percentile",0.666666666666667,0,0.141904005671893,0.00774076390771729,1
"exp",30,"L1","bootstrap-normal",0.833333333333333,0,0.215898762925174,0.0168657775598796,1
"exp",30,"L1","bootstrap-percentile",0.666666666666667,0,0.190190329717567,0.0168657775598796,1
"exp",31,"LSE","classical-normal",0.833333333333333,0,0.156158103031739,0.00134079816613633,NA
"exp",31,"LSE","bootstrap-normal",0.833333333333333,0,0.165010788295659,0.00134079816613633,1
"exp",31,"LSE","bootstrap-percentile",0.666666666666667,0,0.152009268114589,0.00134079816613633,1
"exp",31,"PMM","bootstrap-normal",1,1,0.113598001462714,0.00066447844889237,1
"exp",31,"PMM","bootstrap-percentile",1,1,0.107903295778274,0.00066447844889237,1
"exp",31,"Huber","bootstrap-normal",0.833333333333333,0,0.123143474486328,0.00601180573855201,1
"exp",31,"Huber","bootstrap-percentile",0.666666666666667,0,0.11924119629969,0.00601180573855201,1
"exp",31,"L1","bootstrap-normal",0.833333333333333,0,0.202488693857772,0.0197119496472337,1
"exp",31,"L1","bootstrap-percentile",0.833333333333333,0,0.186270173610714,0.0197119496472337,1
"exp",32,"LSE","classical-normal",1,1,0.172791389651678,0.00137365115299437,NA
"exp",32,"LSE","bootstrap-normal",1,1,0.176960600441698,0.00137365115299437,1
"exp",32,"LSE","bootstrap-percentile",1,1,0.166478082837852,0.00137365115299437,1
"exp",32,"PMM","bootstrap-normal",1,1,0.273554679208275,0.00133810032747955,1
"exp",32,"PMM","bootstrap-percentile",1,1,0.169063665711026,0.00133810032747955,1
"exp",32,"Huber","bootstrap-normal",0.833333333333333,0,0.132385445518791,0.0100182018893143,1
"exp",32,"Huber","bootstrap-percentile",0.833333333333333,0,0.131820268077643,0.0100182018893143,1
"exp",32,"L1","bootstrap-normal",0.666666666666667,0,0.173078415001833,0.0238771653897909,1
"exp",32,"L1","bootstrap-percentile",0.666666666666667,0,0.159913675970673,0.0238771653897909,1
"exp",33,"LSE","classical-normal",1,1,0.16583901440048,0.00275392752584224,NA
"exp",33,"LSE","bootstrap-normal",1,1,0.162824536059265,0.00275392752584224,1
"exp",33,"LSE","bootstrap-percentile",0.833333333333333,0,0.155344682789117,0.00275392752584224,1
"exp",33,"PMM","bootstrap-normal",1,1,0.122495223614161,0.00103174912029396,1
"exp",33,"PMM","bootstrap-percentile",1,1,0.119746746169361,0.00103174912029396,1
"exp",33,"Huber","bootstrap-normal",1,1,0.141825925801394,0.00131090562548852,1
"exp",33,"Huber","bootstrap-percentile",1,1,0.138758500859308,0.00131090562548852,1
"exp",33,"L1","bootstrap-normal",0.833333333333333,0,0.195216912307634,0.00586795672587607,1
"exp",33,"L1","bootstrap-percentile",0.833333333333333,0,0.170589093265448,0.00586795672587607,1
